,PV,nonCriticalLoad,criticalLoad
08/25/2015 0645,-0.1,5071.742,1481.871
08/25/2015 0700,9.731169492788357,5124.134,1514.01
08/25/2015 0715,26.47589897779994,5097.263999999999,1525.289
08/25/2015 0730,50.61907545890802,4975.150000000001,1534.046
08/25/2015 0745,87.50731352076266,4936.120000000001,1543.3809999999999
08/25/2015 0800,137.51452254526674,4957.739,1591.028
08/25/2015 0815,197.92359435756575,5005.6359999999995,1625.7759999999998
08/25/2015 0830,264.95218737339826,5028.163,1663.9319999999998
08/25/2015 0845,335.01444843943335,5062.1089999999995,1716.228
08/25/2015 0900,405.27082774662017,5198.957,1759.71
08/25/2015 0915,473.7434349899075,5299.334000000001,1844.2150000000001
08/25/2015 0930,539.2142541331068,5500.045999999999,1890.3690000000001
08/25/2015 0945,601.0376373211633,5650.026,1942.0510000000002
08/25/2015 1000,658.9391490622768,5820.408,1985.7069999999999
08/25/2015 1015,712.8378835289277,6008.226,2032.443
08/25/2015 1030,762.709525434294,6113.6849999999995,2076.784
08/25/2015 1045,808.4961424128883,6235.278,2123.082
08/25/2015 1100,850.0623181059464,6407.054,2146.023
08/25/2015 1115,887.1934278017142,6566.901,2183.945
08/25/2015 1130,919.6295517669772,6811.353,2232.915
08/25/2015 1145,947.1272307252299,7030.082,2267.973
08/25/2015 1200,969.5403088988384,7187.3279999999995,2335.075
08/25/2015 1215,986.90978265354,7294.596,2356.297
08/25/2015 1230,999.5489354600392,7313.290999999999,2353.242
08/25/2015 1245,1008.0959474348879,7275.61,2359.174
08/25/2015 1300,1013.4411440647633,7210.691999999999,2336.075
08/25/2015 1315,1016.1195470557115,7112.581,2323.39
08/25/2015 1330,1014.8373271872855,7037.161999999999,2284.9880000000003
08/25/2015 1345,1009.4377788040107,7111.468,2308.83
08/25/2015 1400,1001.2800433471704,7284.890000000001,2372.705
08/25/2015 1415,989.8696410429106,7415.795,2384.513
08/25/2015 1430,974.2695685664734,7544.528999999999,2422.284
08/25/2015 1445,953.7825216164025,7666.9220000000005,2436.121
08/25/2015 1500,928.0372204201982,7725.96,2442.187
08/25/2015 1515,896.9359716056915,7896.316999999999,2481.5739999999996
08/25/2015 1530,860.56753838208,8091.214,2570.018
08/25/2015 1545,819.115511425228,8324.263,2597.494
08/25/2015 1600,772.7768721342875,8543.097,2642.862
08/25/2015 1615,721.7016578990874,8712.618,2645.607
08/25/2015 1630,665.9636613096382,8804.976,2657.178
08/25/2015 1645,605.5718032936747,8978.531,2647.946
08/25/2015 1700,540.5313390876203,9107.504,2668.0879999999997
08/25/2015 1715,470.9632136953093,9418.685,2745.059
08/25/2015 1730,397.2883964086749,9673.167,2794.152
08/25/2015 1745,320.48094854394884,9870.907000000001,2799.063
08/25/2015 1800,242.3873179158162,10091.46,2826.958
08/25/2015 1815,166.09456918775362,10192.935,2851.326
08/25/2015 1830,96.28581428639367,10298.087,2876.958
08/25/2015 1845,39.3482954457329,10339.952999999998,2851.113
08/25/2015 1900,-0.1,10357.117999999999,2838.34
08/25/2015 1915,-0.1,10354.779,2877.808
08/25/2015 1930,-0.1,10557.312,2898.4489999999996
08/25/2015 1945,-0.1,10797.058,2926.348
08/25/2015 2000,-0.1,11024.268,2963.5869999999995
08/25/2015 2015,-0.1,11020.213000000002,2968.832
08/25/2015 2030,-0.1,11062.652999999998,2971.229
08/25/2015 2045,-0.1,10990.873000000001,2983.5409999999997
08/25/2015 2100,-0.1,10889.082999999999,2913.1940000000004
08/25/2015 2115,-0.1,10770.574,2852.549
08/25/2015 2130,-0.1,10522.956999999999,2802.9449999999997
08/25/2015 2145,-0.1,10231.208999999999,2715.341
08/25/2015 2200,-0.1,9875.03,2641.6940000000004
08/25/2015 2215,-0.1,9561.505,2559.002
08/25/2015 2230,-0.1,9181.357,2483.011
08/25/2015 2245,-0.1,8805.463,2398.187
08/25/2015 2300,-0.1,8398.496999999998,2273.5829999999996
08/25/2015 2315,-0.1,8067.739,2170.817
08/25/2015 2330,-0.1,7661.608,2087.321
08/25/2015 2345,-0.1,7349.965,2005.3400000000001
08/26/2015 0000,-0.1,6427.791999999999,1682.625
08/26/2015 0015,-0.1,6172.094,1630.046
08/26/2015 0030,-0.1,5938.234,1562.48
08/26/2015 0045,-0.1,6311.030000000001,1726.5389999999998
08/26/2015 0100,-0.1,6103.905,1675.605
08/26/2015 0115,-0.1,5879.525,1627.651
08/26/2015 0130,-0.1,5696.359,1582.55
08/26/2015 0145,-0.1,5575.243,1542.943
08/26/2015 0200,-0.1,5451.919,1503.655
08/26/2015 0215,-0.1,5303.359,1470.9720000000002
08/26/2015 0230,-0.1,5231.408,1450.993
08/26/2015 0245,-0.1,5144.086,1405.546
08/26/2015 0300,-0.1,5057.17,1403.665
08/26/2015 0315,-0.1,4965.704,1391.1280000000002
08/26/2015 0330,-0.1,4903.914,1353.0230000000001
08/26/2015 0345,-0.1,4835.131,1354.2310000000002
08/26/2015 0400,-0.1,4770.030000000001,1346.217
08/26/2015 0415,-0.1,4729.757,1327.69
08/26/2015 0430,-0.1,4704.365,1326.3490000000002
08/26/2015 0445,-0.1,4686.797,1326.092
08/26/2015 0500,-0.1,4691.4169999999995,1338.171
08/26/2015 0515,-0.1,4706.989,1342.6239999999998
08/26/2015 0530,-0.1,4741.2119999999995,1350.786
08/26/2015 0545,-0.1,4795.484,1391.96
08/26/2015 0600,-0.1,4937.906000000001,1421.878
08/26/2015 0615,-0.1,5040.286,1470.126
08/26/2015 0630,-0.1,5128.71,1507.946
08/26/2015 0645,-0.1,5247.899,1519.867
08/26/2015 0700,9.034634932250231,5280.035,1567.359
08/26/2015 0715,25.803327499598133,5247.086,1583.45
08/26/2015 0730,49.90361052957032,5175.589,1602.8129999999999
08/26/2015 0745,86.77022130739486,5154.684,1626.7930000000001
08/26/2015 0800,136.82087351138284,5242.239,1661.761
08/26/2015 0815,197.33414799562348,5376.294,1731.781
08/26/2015 0830,264.50425054194085,5477.193,1808.7440000000001
08/26/2015 0845,334.72163478180266,5646.861999999999,1866.894
08/26/2015 0900,405.1295794717549,5831.202000000001,1943.661
08/26/2015 0915,473.7401123172314,5996.6449999999995,2015.886
08/26/2015 0930,539.3305885826711,6165.221,2117.119
08/26/2015 0945,601.254192992063,6411.179,2190.523
08/26/2015 1000,659.237130945124,6597.594000000001,2261.998
08/26/2015 1015,713.1998131367565,6897.975,2342.147
08/26/2015 1030,763.1192803012435,7177.351000000001,2432.609
08/26/2015 1045,808.9387612059045,7361.631000000001,2479.4139999999998
08/26/2015 1100,850.523860823733,7664.795999999999,2548.5640000000003
08/26/2015 1115,887.6610683688443,7989.675,2638.2830000000004
08/26/2015 1130,920.0919689169477,8356.105,2736.553
08/26/2015 1145,947.5752382751147,8790.190999999999,2832.727
08/26/2015 1200,969.9674875911107,9226.425,2925.206
08/26/2015 1215,987.3125295637232,9552.119999999999,2980.523
08/26/2015 1230,999.9244952345573,9936.061000000002,3065.0119999999997
08/26/2015 1245,1008.4345832015667,10256.240999999998,3176.849
08/26/2015 1300,1013.702722465466,10620.559000000001,3281.036
08/26/2015 1315,1016.2066173971781,10923.831,3344.923
08/26/2015 1330,1014.8263550298173,11243.983000000002,3401.892
08/26/2015 1345,1009.4827880120606,11515.630000000001,3445.937
08/26/2015 1400,1001.293207975124,11774.623,3501.3050000000003
08/26/2015 1415,989.7736901180886,11967.276,3527.904
08/26/2015 1430,974.0216889368045,12162.494999999999,3582.3689999999997
08/26/2015 1445,953.359059432231,12432.023,3645.1549999999997
08/26/2015 1500,927.424867586538,12723.722,3709.0550000000003
08/26/2015 1515,896.1266695439281,13008.728000000003,3786.006
08/26/2015 1530,859.5548769945301,13360.621,3818.379
08/26/2015 1545,817.8918261977104,13623.648,3831.7409999999995
08/26/2015 1600,771.3308762589346,13876.113999999998,3890.353
08/26/2015 1615,720.0167437413979,13851.337,3903.493
08/26/2015 1630,664.0171831185029,13876.562,3926.776
08/26/2015 1645,603.3357981929687,13970.169000000002,3932.2690000000002
08/26/2015 1700,537.9753022857327,14023.871,3907.411
08/26/2015 1715,468.05976317424205,14122.862999999998,3902.9759999999997
08/26/2015 1730,394.0230156778564,14176.622000000001,3891.2570000000005
08/26/2015 1745,316.8676188195327,14138.769,3846.6549999999997
08/26/2015 1800,238.4929784385751,14134.991000000002,3775.261
08/26/2015 1815,162.07711556157534,13970.771,3731.246
08/26/2015 1830,92.45052789680581,13771.144,3692.893
08/26/2015 1845,36.20606840805707,13544.538999999999,3618.335
08/26/2015 1900,-0.1,13344.227,3541.2659999999996
08/26/2015 1915,-0.1,13187.048,3483.7309999999998
08/26/2015 1930,-0.1,13102.949,3503.2079999999996
08/26/2015 1945,-0.1,13169.291000000001,3508.3509999999997
08/26/2015 2000,-0.1,13139.601,3477.411
08/26/2015 2015,-0.1,13117.264000000001,3444.107
08/26/2015 2030,-0.1,12999.952000000001,3420.179
08/26/2015 2045,-0.1,13052.453999999998,3372.0699999999997
08/26/2015 2100,-0.1,12892.964999999998,3336.621
08/26/2015 2115,-0.1,12655.696999999998,3263.1549999999997
08/26/2015 2130,-0.1,12349.642,3195.801
08/26/2015 2145,-0.1,12032.561999999998,3077.933
08/26/2015 2200,-0.1,11650.813999999998,2974.268
08/26/2015 2215,-0.1,11228.199,2867.595
08/26/2015 2230,-0.1,10765.307,2752.623
08/26/2015 2245,-0.1,10298.346,2641.101
08/26/2015 2300,-0.1,9818.736,2532.5209999999997
08/26/2015 2315,-0.1,9303.636,2434.996
08/26/2015 2330,-0.1,8833.251,2325.538
08/26/2015 2345,-0.1,8465.779,2235.4120000000003
08/27/2015 0000,-0.1,7413.298,1852.319
08/27/2015 0015,-0.1,7087.809,1772.29
08/27/2015 0030,-0.1,6819.787,1700.9850000000001
08/27/2015 0045,-0.1,7196.27,1921.2219999999998
08/27/2015 0100,-0.1,6924.406,1832.888
08/27/2015 0115,-0.1,6682.628,1762.5010000000002
08/27/2015 0130,-0.1,6444.713,1714.633
08/27/2015 0145,-0.1,6247.982,1682.266
08/27/2015 0200,-0.1,6068.335,1628.6979999999999
08/27/2015 0215,-0.1,5895.359,1585.6009999999999
08/27/2015 0230,-0.1,5722.706,1553.099
08/27/2015 0245,-0.1,5618.595000000001,1523.403
08/27/2015 0300,-0.1,5489.821,1488.6239999999998
08/27/2015 0315,-0.1,5363.949,1464.0390000000002
08/27/2015 0330,-0.1,5271.148,1436.217
08/27/2015 0345,-0.1,5162.983,1421.991
08/27/2015 0400,-0.1,5097.373,1400.065
08/27/2015 0415,-0.1,4997.1939999999995,1389.489
08/27/2015 0430,-0.1,4972.024,1371.57
08/27/2015 0445,-0.1,4886.878,1390.1080000000002
08/27/2015 0500,-0.1,4884.112,1383.5059999999999
08/27/2015 0515,-0.1,4879.013999999999,1389.556
08/27/2015 0530,-0.1,4940.084999999999,1408.74
08/27/2015 0545,-0.1,4991.945,1428.4740000000002
08/27/2015 0600,-0.1,5089.159,1471.188
08/27/2015 0615,-0.1,5171.114,1499.9139999999998
08/27/2015 0630,-0.1,5276.058,1533.165
08/27/2015 0645,-0.1,5322.446999999999,1570.087
08/27/2015 0700,8.33915054837511,5346.227000000001,1613.489
08/27/2015 0715,25.130026199156532,5355.4839999999995,1649.45
08/27/2015 0730,49.18922608696489,5321.295,1678.174
08/27/2015 0745,86.03540172685561,5329.832,1686.123
08/27/2015 0800,136.13000723062618,5363.902,1753.55
08/27/2015 0815,196.7473184356193,5489.844000000001,1826.848
08/27/2015 0830,264.0581161972189,5616.9800000000005,1890.212
08/27/2015 0845,334.4292725570115,5751.794,1963.1309999999999
08/27/2015 0900,404.9870496877355,5937.257,2025.359
08/27/2015 0915,473.7335359651197,6110.4710000000005,2065.817
08/27/2015 0930,539.4415576731362,6347.646000000001,2183.946
08/27/2015 0945,601.4631844069194,6603.657999999999,2223.526
08/27/2015 1000,659.5252799218591,6817.6089999999995,2329.7039999999997
08/27/2015 1015,713.5495744670844,7095.7,2418.2870000000003
08/27/2015 1030,763.5144750569228,7427.891999999999,2481.0370000000003
08/27/2015 1045,809.364407450312,7725.791,2564.023
08/27/2015 1100,850.9660714838988,8106.2480000000005,2661.73
08/27/2015 1115,888.1071849468163,8495.058,2739.791
08/27/2015 1130,920.5309856277471,8876.761999999999,2844.3630000000003
08/27/2015 1145,947.9984419153932,9303.147,2938.611
08/27/2015 1200,970.3690506322764,9708.003999999997,3058.6980000000003
08/27/2015 1215,987.6894304299778,10115.717,3155.2960000000003
08/27/2015 1230,1000.2742637432931,10480.828,3219.4509999999996
08/27/2015 1245,1008.747036877085,10812.877,3320.233
08/27/2015 1300,1013.9373030176092,11157.536,3402.352
08/27/2015 1315,1016.2759447741805,11536.758,3455.1099999999997
08/27/2015 1330,1014.8051671519503,11829.963,3530.692
08/27/2015 1345,1009.5009721514707,12098.876,3612.057
08/27/2015 1400,1001.2711213950483,12341.725,3660.7429999999995
08/27/2015 1415,989.6363982089591,12587.889,3712.99
08/27/2015 1430,973.7267607632617,12816.747000000001,3786.6050000000005
08/27/2015 1445,952.8832500910291,13178.803,3828.089
08/27/2015 1500,926.7554333971241,13438.679,3890.849
08/27/2015 1515,895.2561307583297,13687.282,3949.322
08/27/2015 1530,858.4772808981803,13912.948,3978.977
08/27/2015 1545,816.599751515888,14135.016,4013.428
08/27/2015 1600,769.8130190630336,14314.545000000002,4060.435
08/27/2015 1615,718.2562202776065,14507.530999999999,4038.9090000000006
08/27/2015 1630,661.9908652073999,14640.124,4079.723
08/27/2015 1645,601.0151459162757,14754.745000000003,4071.4269999999997
08/27/2015 1700,535.3293242352565,14854.743,4055.6710000000003
08/27/2015 1715,465.06096725400494,14897.744,3998.12
08/27/2015 1730,390.65759680216814,14862.309,3971.541
08/27/2015 1745,313.15182044226594,14841.749999999996,3954.464
08/27/2015 1800,234.4988394811343,14757.957999999999,3883.784
08/27/2015 1815,157.97283897267172,14638.830999999998,3845.5519999999997
08/27/2015 1830,88.56078142194252,14507.707000000002,3769.496
08/27/2015 1845,33.07140110706648,14270.730999999998,3726.974
08/27/2015 1900,-0.1,14069.330999999998,3685.4410000000003
08/27/2015 1915,-0.1,13942.243,3645.861
08/27/2015 1930,-0.1,13903.556999999999,3633.4539999999997
08/27/2015 1945,-0.1,13944.381000000001,3648.4350000000004
08/27/2015 2000,-0.1,13932.312,3650.19
08/27/2015 2015,-0.1,13921.043000000001,3624.569
08/27/2015 2030,-0.1,13794.143,3585.504
08/27/2015 2045,-0.1,13663.87,3555.389
08/27/2015 2100,-0.1,13442.669000000002,3494.5950000000003
08/27/2015 2115,-0.1,13163.502000000002,3436.103
08/27/2015 2130,-0.1,12862.097999999998,3351.102
08/27/2015 2145,-0.1,12511.266,3240.7030000000004
08/27/2015 2200,-0.1,12084.92,3125.209
08/27/2015 2215,-0.1,11694.515,3046.551
08/27/2015 2230,-0.1,11279.489000000001,2915.51
08/27/2015 2245,-0.1,10843.275999999998,2807.928
08/27/2015 2300,-0.1,10366.341,2695.8329999999996
08/27/2015 2315,-0.1,9915.876,2577.5960000000005
08/27/2015 2330,-0.1,9460.664999999997,2460.0609999999997
08/27/2015 2345,-0.1,9019.17,2355.4970000000003
08/28/2015 0000,-0.1,6293.655,1902.228
08/28/2015 0015,-0.1,6015.344,1823.051
08/28/2015 0030,-0.1,5780.207,1765.181
08/28/2015 0045,-0.1,7665.304000000001,1986.98
08/28/2015 0100,-0.1,7366.663,1921.025
08/28/2015 0115,-0.1,7126.797,1873.569
08/28/2015 0130,-0.1,6917.433999999999,1782.99
08/28/2015 0145,-0.1,6680.169,1746.893
08/28/2015 0200,-0.1,6478.518,1716.938
08/28/2015 0215,-0.1,6310.688,1660.6090000000002
08/28/2015 0230,-0.1,6123.684,1633.194
08/28/2015 0245,-0.1,5958.01,1589.728
08/28/2015 0300,-0.1,5844.537,1563.3870000000002
08/28/2015 0315,-0.1,5687.294,1529.504
08/28/2015 0330,-0.1,5595.078,1504.115
08/28/2015 0345,-0.1,5484.722,1481.6109999999999
08/28/2015 0400,-0.1,5391.531,1447.355
08/28/2015 0415,-0.1,5319.5599999999995,1435.6889999999999
08/28/2015 0430,-0.1,5219.880999999999,1436.502
08/28/2015 0445,-0.1,5180.445000000001,1434.413
08/28/2015 0500,-0.1,5150.16,1424.558
08/28/2015 0515,-0.1,5111.838,1427.3020000000001
08/28/2015 0530,-0.1,5139.240000000001,1445.846
08/28/2015 0545,-0.1,5189.043000000001,1462.3319999999999
08/28/2015 0600,-0.1,5296.614,1519.237
08/28/2015 0615,-0.1,5405.1939999999995,1535.894
08/28/2015 0630,-0.1,5467.519,1563.4540000000002
08/28/2015 0645,-0.1,5514.439,1616.584
08/28/2015 0700,-0.1,5582.639,1660.7620000000002
08/28/2015 0715,24.455752512888928,5540.534,1667.212
08/28/2015 0730,48.475407571912335,5510.389,1717.784
08/28/2015 0745,85.30208465188265,5503.449999999999,1733.796
08/28/2015 0800,135.4409145512423,5654.382,1811.467
08/28/2015 0815,196.16189203990777,5778.750000000001,1893.007
08/28/2015 0830,263.61241088607557,5952.768,1955.464
08/28/2015 0845,334.13587452424804,6149.746,2026.875
08/28/2015 0900,404.84167833652225,6308.8009999999995,2112.56
08/28/2015 0915,473.722105436807,6546.704,2222.405
08/28/2015 0930,539.5455434296617,6811.056,2319.749
08/28/2015 0945,601.6629908547184,7079.79,2387.276
08/28/2015 1000,659.801981410507,7419.960999999999,2494.4440000000004
08/28/2015 1015,713.885565031149,7728.527,2578.111
08/28/2015 1030,763.8935252130352,8062.3330000000005,2651.576
08/28/2015 1045,809.7715227341935,8467.746000000001,2777.384
08/28/2015 1100,851.3874292935035,8861.916,2837.15
08/28/2015 1115,888.5303093819984,9209.97,2960.9089999999997
08/28/2015 1130,920.9452033107904,9595.777,3056.1899999999996
08/28/2015 1145,948.3955281489632,10066.045,3129.141
08/28/2015 1200,970.7437789223934,10506.451000000001,3218.709
08/28/2015 1215,988.0393594340459,10887.434,3327.6990000000005
08/28/2015 1230,1000.5972056072521,11291.639000000001,3453.0950000000003
08/28/2015 1245,1009.0324396212741,11707.949,3532.334
08/28/2015 1300,1014.1446561312148,12076.802,3629.371
08/28/2015 1315,1016.327528521454,12500.955999999998,3729.874
08/28/2015 1330,1014.7720519319206,12789.277,3799.291
08/28/2015 1345,1009.4917466252242,13195.617,3862.759
08/28/2015 1400,1001.2129062622566,13452.067000000001,3926.077
08/28/2015 1415,989.4567744385089,13641.007000000001,3968.9889999999996
08/28/2015 1430,973.3838598847085,13876.114000000001,4003.218
08/28/2015 1445,952.3543136871227,14076.363,4015.624
08/28/2015 1500,926.0283095335291,14393.076,4042.0419999999995
08/28/2015 1515,894.3239204563237,14706.727,4113.059
08/28/2015 1530,857.334475969685,14954.321,4164.564
08/28/2015 1545,815.2391521567681,15152.226999999999,4195.2880000000005
08/28/2015 1600,768.2232780942569,15295.848,4213.25
08/28/2015 1615,716.4201515641184,15481.515,4212.1810000000005
08/28/2015 1630,659.8848360482582,15540.056,4212.525
08/28/2015 1645,598.6100259722309,15564.627,4205.088
08/28/2015 1700,532.5936361545066,15561.102,4215.83
08/28/2015 1715,461.96713167482693,15582.074,4187.447
08/28/2015 1730,387.19258103750747,15540.471000000001,4120.777
08/28/2015 1745,309.33426653791895,15405.178,4065.5020000000004
08/28/2015 1800,230.40618761841452,15367.003999999999,4037.401
08/28/2015 1815,153.78426656630734,15272.437999999998,3986.1049999999996
08/28/2015 1830,84.62165674741816,15060.604000000001,3920.244
08/28/2015 1845,29.953189619614385,14754.002,3876.846
08/28/2015 1900,-0.1,14503.312999999998,3777.121
08/28/2015 1915,-0.1,14261.065000000002,3718.255
08/28/2015 1930,-0.1,14123.261,3699.076
08/28/2015 1945,-0.1,14063.754,3689.566
08/28/2015 2000,-0.1,14118.171,3661.489
08/28/2015 2015,-0.1,13993.114,3599.4700000000003
08/28/2015 2030,-0.1,13855.454999999998,3580.5359999999996
08/28/2015 2045,-0.1,13635.891000000001,3525.275
08/28/2015 2100,-0.1,13445.235999999999,3478.948
08/28/2015 2115,-0.1,13252.096000000001,3418.111
08/28/2015 2130,-0.1,13002.869,3312.497
08/28/2015 2145,-0.1,12772.191,3273.868
08/28/2015 2200,-0.1,12394.378999999999,3175.0379999999996
08/28/2015 2215,-0.1,12089.106,3080.098
08/28/2015 2230,-0.1,11756.942000000001,2990.9
08/28/2015 2245,-0.1,11330.185999999998,2908.0190000000002
08/28/2015 2300,-0.1,10872.363000000001,2823.3940000000002
08/28/2015 2315,-0.1,10468.196,2694.932
08/28/2015 2330,-0.1,10141.727,2594.3450000000003
08/28/2015 2345,-0.1,9724.19,2474.386
08/29/2015 0000,-0.1,8654.164,2146.706
08/29/2015 0015,-0.1,8285.166000000001,2070.814
08/29/2015 0030,-0.1,8006.241999999999,1970.031
08/29/2015 0045,-0.1,8357.473,2137.976
08/29/2015 0100,-0.1,8070.928,2093.734
08/29/2015 0115,-0.1,7816.763,2000.284
08/29/2015 0130,-0.1,7545.369,1958.116
08/29/2015 0145,-0.1,7297.022000000001,1889.35
08/29/2015 0200,-0.1,7085.737000000001,1842.27
08/29/2015 0215,-0.1,6907.198,1785.964
08/29/2015 0230,-0.1,6720.886,1743.9989999999998
08/29/2015 0245,-0.1,6533.039999999999,1706.679
08/29/2015 0300,-0.1,6381.4479999999985,1666.302
08/29/2015 0315,-0.1,6206.860000000001,1638.564
08/29/2015 0330,-0.1,6058.785,1610.3759999999997
08/29/2015 0345,-0.1,5937.360000000001,1571.25
08/29/2015 0400,-0.1,5825.347,1530.834
08/29/2015 0415,-0.1,5734.7339999999995,1523.22
08/29/2015 0430,-0.1,5585.289,1507.8129999999999
08/29/2015 0445,-0.1,5504.18,1487.308
08/29/2015 0500,-0.1,5404.104,1477.348
08/29/2015 0515,-0.1,5345.312000000001,1478.97
08/29/2015 0530,-0.1,5319.021999999999,1473.005
